,Num_Acc,id_vehicule,num_veh,senc,catv,obs,obsm,choc,manv,motor,occutc,jour,mois,an,hrmn,lum,dep,com,agg,int,atm,col,adr,lat,long
3763,201900051371,138 209 547,A01,1,32,0,2,1,1,1,,19,2,2019,16:20,1,75,75120,2,1,1,2,PORTE DE BAGNOLET,48.860823,2.413882
3764,201900051372,138 209 545,B01,1,31,0,2,3,3,1,,19,2,2019,08:30,1,75,75120,2,1,1,3,PORTE DE MONTREUIL,48.858133,2.41411
3765,201900051374,138 209 540,B01,3,60,0,2,0,19,5,,20,2,2019,16:53,1,75,75116,2,2,1,3,RUE D AUTEUIL,48.847566,2.266321
3766,201900051376,138 209 536,B01,3,2,0,2,1,1,1,,19,2,2019,21:30,5,75,75117,2,4,1,2,AVENUE DE LA PORTE DE CLICHY,48.896278,2.31
3767,201900051377,138 209 535,B01,1,80,0,2,1,1,3,,20,2,2019,09:56,1,75,75105,2,3,1,3,RUE SAINT JACQUES,48.845595,2.342673
3768,201900051378,138 209 533,B01,3,31,0,2,8,1,1,,20,2,2019,16:50,1,75,75120,2,2,1,3,AVENUE IBSEN,48.865649,2.411884
3769,201900051379,138 209 530,A01,2,32,0,2,7,1,1,,20,2,2019,17:35,1,75,75120,2,3,1,3,RUE BELGRAND,48.864609,2.405985
3770,201900051381,138 209 528,B01,1,2,0,2,1,1,1,,20,2,2019,11:00,1,75,75117,2,1,1,3,BOULEVARD DE DOUAUMONT,48.894946,2.305684
3771,201900051385,138 209 521,Z01,1,30,0,1,0,1,0,,20,2,2019,20:45,5,75,75110,2,1,1,6,BOULEVARD DE MAGENTA,48.872485,2.359459
3772,201900051386,138 209 519,B01,1,33,0,2,1,1,1,,20,2,2019,16:35,1,75,75117,2,1,1,3,BOULEVARD DE COURCELLES,48.881061,2.314375
3773,201900051387,138 209 517,A01,2,33,0,2,1,1,1,,20,2,2019,09:05,1,75,75108,2,2,1,3,BOULEVARD HAUSSMANN,48.874942,2.318479
3774,201900051388,138 209 516,A01,3,31,12,0,2,14,1,,19,2,2019,20:25,5,75,75108,2,7,1,6,PLACE DE LA CONCORDE,48.865655,2.321798
3775,201900051389,138 209 515,A01,1,30,15,0,1,14,1,,20,2,2019,01:40,5,75,75104,2,2,1,6,RUE DE RIVOLI,48.855955,2.357976
3776,201900051390,138 209 513,A01,1,1,0,2,7,23,5,,19,2,2019,23:40,5,75,75104,2,1,1,6,RUE DES NONNAINS D HYERES,48.854055,2.358446
3777,201900051390,138 209 514,Z01,1,30,0,2,1,15,0,,19,2,2019,23:40,5,75,75104,2,1,1,6,RUE DES NONNAINS D HYERES,48.854055,2.358446
3778,201900051392,138 209 511,A01,3,32,0,2,1,7,1,,19,2,2019,13:22,1,75,75101,2,4,1,3,BOULEVARD DE LA MADELEINE,48.869914,2.328007
3779,201900051580,138 209 136,A01,2,33,0,2,2,17,1,,28,10,2019,15:20,1,75,75116,2,4,1,3,ECHANGEUR SAINT CLOUD,48.8411157,2.2539462
3780,201900051581,138 209 134,A01,1,32,0,1,1,1,1,,28,10,2019,18:00,5,75,75120,2,2,1,6,AVENUE DE LA PORTE DES LILAS,48.8770891,2.4069
3781,201900051583,138 209 130,B01,1,1,0,2,1,1,5,,28,10,2019,08:35,1,75,75120,2,1,1,3,AVENUE GAMBETTA,48.86356,2.390032
3782,201900051585,138 209 128,A01,2,30,0,1,8,1,1,,28,10,2019,20:45,5,75,75118,2,2,1,6,RUE ORDENER,48.893365,2.3382625
3783,201900051587,138 209 124,B01,2,33,0,2,7,1,1,,28,10,2019,09:20,1,75,75118,2,1,1,3,BOULEVARD NEY,48.898613,2.36204
3784,201900051588,138 209 122,A01,2,34,14,0,1,14,1,,27,10,2019,23:50,5,75,75115,2,2,1,6,QUAI BRANLY,48.8545784,2.2888558
3785,201900051594,138 209 116,A01,1,32,0,2,2,17,1,,28,10,2019,16:20,1,75,75107,2,2,8,3,BOULEVARD RASPAIL,48.8534139,2.3261957
3786,201900051596,138 209 111,B01,1,30,0,2,7,17,3,,28,10,2019,17:40,5,75,75103,2,7,1,3,PLACE DE LA REPUBLIQUE,48.8673292,2.3633995
3787,201900051597,138 209 107,A01,3,50,12,0,1,13,3,,28,10,2019,02:40,5,75,75104,2,7,1,7,PLACE DE LA BASTILLE,48.8529291,2.3684186
3788,201900051735,138 208 847,A01,2,33,4,0,0,17,1,,28,10,2019,00:54,5,75,75112,1,1,1,6,A4,48.8247354,2.4633569
3789,201900051819,138 208 683,A01,2,32,0,2,1,2,1,,7,1,2019,07:40,5,75,75105,2,2,1,2,BOULEVARD SAINT GERMAIN,48.849513,2.35288
3790,201900051820,138 208 681,B01,2,1,0,2,1,1,5,,7,1,2019,19:55,5,75,75120,2,1,1,3,RUE DE LA CHINE,48.868562,2.397606
3791,201900051820,138 208 682,A01,2,30,0,2,3,9,3,,7,1,2019,19:55,5,75,75120,2,1,1,3,RUE DE LA CHINE,48.868562,2.397606
3792,201900051823,138 208 677,B01,2,33,0,2,8,1,1,,7,1,2019,08:50,1,75,75119,2,2,1,3,BOULEVARD MACDONALD,48.898742,2.371104
3793,201900051825,138 208 675,B01,1,32,0,2,3,1,1,,7,1,2019,21:25,5,75,75113,2,3,2,3,AVENUE D ITALIE,48.82514,2.357582
3794,201900051826,138 208 673,A01,1,30,0,1,1,1,1,,7,1,2019,15:25,1,75,75112,2,3,2,6,AVENUE DU GENERAL MICHEL BIZOT,48.837687,2.403814
3795,201900051827,138 208 672,A01,1,1,0,2,1,8,5,,7,1,2019,07:25,5,75,75109,2,2,1,3,RUE DE CHATEAUDUN,48.876087,2.337122
3796,201900051828,138 208 670,B01,2,30,0,2,1,1,1,,5,1,2019,20:40,5,75,75102,2,2,8,3,BOULEVARD DES CAPUCINES,48.870969,2.334154
3797,201900052030,138 208 292,A01,2,43,0,2,1,2,1,,24,9,2019,12:00,1,75,75119,2,4,2,2,PORTE DE PANTIN,48.8925784,2.3956954
3798,201900052031,138 208 290,A01,2,33,0,2,8,3,1,,23,9,2019,19:15,2,75,75120,2,4,1,6,BD PERIPHERIQUE EXTERIEUR,48.8565086,2.4141621
3799,201900052034,138 208 281,B01,1,32,0,2,7,3,1,,23,9,2019,10:00,1,75,75117,2,1,1,3,BD PERIPHERIQUE INTERIEUR,48.893172,2.303521
3800,201900052037,138 208 275,A01,1,32,0,2,1,2,1,,24,9,2019,12:40,1,75,75106,2,2,2,2,QUAI MALAQUAIS,48.8578163,2.3352839
3801,201900052038,138 208 272,B01,1,1,0,2,8,13,5,,24,9,2019,11:00,1,75,75120,2,3,2,1,RUE DE MENILMONTANT,48.867545,2.385091
3802,201900052039,138 208 271,A01,2,50,0,1,1,1,3,,24,9,2019,08:00,1,75,75120,2,2,1,6,RUE DES MARAICHERS,48.8561152,2.4055087
3803,201900052040,138 208 269,A01,2,31,0,2,1,1,1,,24,9,2019,16:20,1,75,75119,2,1,1,2,AVENUE DE FLANDRE,48.893696,2.38056
3804,201900052041,138 208 268,A01,1,32,1,0,8,1,1,,24,9,2019,16:00,1,75,75119,2,5,8,6,AVENUE SECRETAN,48.880151,2.3757
3805,201900052042,138 208 266,A01,1,1,0,2,8,1,5,,24,9,2019,07:30,1,75,75118,2,2,1,6,AVENUE DE LA PORTE DE CLIGNANCOURT,48.8993669,2.3441495
3806,201900052043,138 208 265,A01,1,34,0,2,2,17,1,,23,9,2019,17:00,1,75,75117,2,2,1,3,AVENUE DE LA PORTE DES TERNES,48.881506,2.281812
3807,201900052045,138 208 262,A01,2,50,12,0,1,14,3,,23,9,2019,22:15,5,75,75116,2,3,1,6,AVENUE D IENA,48.867131,2.295498
3808,201900052046,138 208 261,B01,2,1,0,2,2,1,5,,24,9,2019,17:50,1,75,75115,2,1,2,3,RUE DE LA CROIX NIVERT,48.846974,2.300203
3809,201900052164,138 208 023,Z01,1,43,0,1,1,1,1,,20,8,2019,20:15,2,75,75112,2,3,1,6,RUE CROZATIER,48.8496531,2.3794419
3810,201900052165,138 208 021,B01,1,33,0,2,4,2,1,,21,8,2019,19:50,1,75,75117,2,2,1,2,AVENUE DE LA PORTE D ASNIERES,48.890113,2.3038325
3811,201900052167,138 208 018,B01,1,1,0,2,4,2,5,,21,8,2019,08:45,1,75,75112,2,1,1,2,AVENUE DE GRAVELLE,48.8242006,2.4226909
3812,201900052167,138 208 019,A01,1,80,0,2,1,2,2,,21,8,2019,08:45,1,75,75112,2,1,1,2,AVENUE DE GRAVELLE,48.8242006,2.4226909
3813,201900052168,138 208 015,B01,3,1,0,2,1,5,5,,21,8,2019,19:35,1,75,75104,2,2,1,3,RUE FRANCOIS MIRON,48.855518,2.357748
3814,201900052374,138 207 585,A01,2,33,0,2,3,3,1,,29,3,2019,16:15,1,75,75118,2,1,1,5,PORTE DE LA CHAPELLE,48.900911,2.360246
3815,201900052378,138 207 577,A01,1,33,0,2,3,11,1,,27,3,2019,19:45,5,75,75116,2,1,1,3,PORTE DAUPHINE,48.872147,2.274143
3816,201900052380,138 207 573,B01,2,34,0,2,8,3,1,,27,3,2019,16:40,1,75,75112,2,1,1,3,PORTE DOREE,48.836796,2.412611
3817,201900052383,138 207 567,B01,2,1,0,2,1,7,5,,29,3,2019,11:35,1,75,75105,2,1,1,3,BOULEVARD DE L HOPITAL,48.84162,2.363025
3818,201900052385,138 207 563,A01,1,33,0,1,1,1,1,,30,3,2019,18:20,1,75,75105,2,2,1,6,BOULEVARD SAINT MICHEL,48.843928,2.33898
3819,201900052387,138 207 560,A01,1,1,0,1,1,1,5,,30,3,2019,16:10,1,75,75105,2,2,1,6,QUAI DE LA TOURNELLE,48.851137,2.3513
3820,201900052389,138 207 558,B01,2,30,0,2,1,9,1,,29,3,2019,12:55,1,75,75105,2,1,1,2,RUE DE L EPEE DE BOIS,48.841536,2.350559
3821,201900052391,138 207 554,B01,2,1,0,2,1,18,5,,28,3,2019,14:40,1,75,75106,2,2,1,3,RUE DE VAUGIRARD,48.848415,2.331664
3822,201900052393,138 207 550,B01,3,1,0,2,1,1,5,,28,3,2019,11:00,1,75,75105,2,2,1,3,PONT DE SULLY,48.849409,2.356787
3823,201900052394,138 207 548,B01,2,33,0,2,3,1,1,,27,3,2019,14:05,1,75,75105,2,1,1,3,RUE DES FOSSES SAINT BERNARD,48.847989,2.354073
3824,201900052395,138 207 546,B01,1,1,0,2,1,9,5,,29,3,2019,08:45,1,75,75120,2,3,1,3,RUE DES MARAICHERS,48.852523,2.406697
3825,201900052397,138 207 543,B01,1,2,0,2,7,1,1,,30,3,2019,18:00,1,75,75119,2,1,1,3,AVENUE CORENTIN CARIOU,48.896894,2.38467
3826,201900052399,138 207 540,B01,1,2,0,2,8,1,1,,30,3,2019,18:25,1,75,75119,2,2,1,3,BOULEVARD DE LA VILLETTE,48.88248,2.370385
3827,201900052402,138 207 531,A01,1,1,11,1,1,13,5,,29,3,2019,08:25,1,75,75119,2,1,1,6,AVENUE SIMON BOLIVAR,48.876459,2.378037
3828,201900052404,138 207 529,B01,1,30,0,2,8,1,1,,29,3,2019,19:40,5,75,75118,2,5,1,3,AVENUE DE LA PORTE DE CLIGNANCOURT,48.898076,2.344371
3829,201900052406,138 207 527,A01,1,32,0,2,2,1,1,,28,3,2019,23:10,5,75,75118,2,2,1,6,AVENUE DE LA PORTE DE CLIGNANCOURT,48.897872,2.344321
3830,201900052407,138 207 521,B01,2,32,0,2,7,1,1,,28,3,2019,08:30,1,75,75118,2,2,1,3,RUE DE LA CHAPELLE,48.895498,2.359324
3831,201900052413,138 207 512,A01,1,33,0,2,7,1,1,,30,3,2019,16:35,1,75,75108,2,2,1,6,AVENUE CESAR CAIRE,48.876713,2.319302
3832,201900052414,138 207 509,B01,2,2,0,2,1,1,3,,30,3,2019,01:40,5,75,75116,2,2,1,3,AVENUE KLEBER,48.865053,2.288716
3833,201900052419,138 207 502,B01,2,33,0,2,7,17,1,,30,3,2019,18:30,1,75,75115,2,3,1,3,RUE DE LA CROIX NIVERT,48.83567,2.289703
3834,201900052421,138 207 497,B01,1,33,0,2,7,17,1,,29,3,2019,19:15,2,75,75115,2,2,1,3,RUE PEGOUD,48.8345746,2.2669455
3835,201900052422,138 207 493,B01,1,32,0,2,7,17,1,,29,3,2019,11:40,1,75,75115,2,1,1,3,RUE DE LA PORTE D ISSY,48.832541,2.281404
3836,201900052427,138 207 489,A01,1,30,0,1,1,1,2,,30,3,2019,14:00,1,75,75114,2,1,1,6,RUE D ODESSA,48.841906,2.32466
3837,201900052431,138 207 480,A01,1,32,0,1,1,1,1,,28,3,2019,18:20,1,75,75113,2,3,1,6,AVENUE DE FRANCE,48.82762,2.379661
3838,201900052432,138 207 478,A01,1,32,0,2,8,1,1,,28,3,2019,06:30,1,75,75113,2,7,1,3,PLACE VALHUBERT,48.843865,2.364807
3839,201900052434,138 207 474,A01,1,30,0,2,2,17,1,,29,3,2019,11:25,1,75,75112,2,1,1,3,AVENUE DE SAINT MAURICE,48.832021,2.420511
3840,201900052435,138 207 472,A01,2,30,0,1,7,15,3,,29,3,2019,09:20,1,75,75111,2,5,1,6,AVENUE LEDRU ROLLIN,48.851304,2.376137
3841,201900052437,138 207 469,B01,2,43,0,2,1,17,1,,28,3,2019,17:40,1,75,75112,2,1,1,3,AVENUE DE SAINT MAURICE,48.83261,2.420377
3842,201900052438,138 207 466,B01,2,33,0,2,7,17,1,,29,3,2019,20:30,5,75,75110,2,3,1,3,RUE DU FAUBOURG SAINT MARTIN,48.876116,2.360579
3843,201900052440,138 207 459,B01,2,32,0,2,2,1,1,,28,3,2019,10:00,1,75,75108,2,1,1,3,AVENUE DES CHAMPS ELYSEES,48.869624,2.308137
3844,201900052442,138 207 456,B01,1,32,0,2,1,1,1,,28,3,2019,09:48,1,75,75107,2,2,1,3,PONT ALEXANDRE III,48.862849,2.313445
3845,201900052444,138 207 451,B01,1,33,0,2,8,1,1,,28,3,2019,23:27,5,75,75103,2,3,1,3,RUE DU TEMPLE,48.865819,2.360892
3846,201900052447,138 207 446,B01,2,1,0,2,1,1,5,,30,3,2019,16:50,1,75,75101,2,3,1,3,AVENUE GENERAL LEMONNIER,48.860846,2.330132
3847,201900052447,138 207 447,A01,1,1,0,2,4,19,5,,30,3,2019,16:50,1,75,75101,2,3,1,3,AVENUE GENERAL LEMONNIER,48.860846,2.330132
3848,201900053139,138 206 111,B01,2,33,1,2,1,18,1,,19,2,2019,16:08,1,75,75116,2,2,1,5,PLACE DE L AMIRAL DE GRASSE,48.867892,2.295682
3849,201900053140,138 206 110,A01,1,43,0,2,1,1,1,,19,2,2019,12:40,1,75,75112,2,1,1,2,QUAI DE BERCY,48.83213,2.38407
3850,201900053141,138 206 107,B01,1,30,0,2,8,1,1,,16,2,2019,11:10,1,75,75105,2,7,1,3,PLACE VALHUBERT,48.844232,2.364768
3851,201900053142,138 206 106,B01,1,33,0,2,1,8,1,,19,2,2019,16:05,1,75,75120,2,3,1,3,RUE DE MENILMONTANT,48.867931,2.386812
3852,201900053143,138 206 103,B01,1,32,0,2,3,1,1,,19,2,2019,13:55,1,75,75119,2,1,1,3,AVENUE JEAN JAURES,48.888924,2.393615
3853,201900053144,138 206 101,B01,2,34,0,2,1,1,1,,19,2,2019,08:55,1,75,75119,2,2,1,3,RUE MANIN,48.882995,2.385563
3854,201900053145,138 206 099,B01,2,1,0,2,8,19,5,,18,2,2019,19:20,5,75,75116,2,1,1,3,CARREFOUR DES CASCADES,48.858468,2.258004
3855,201900053145,138 206 100,A01,2,33,0,2,1,1,1,,18,2,2019,19:20,5,75,75116,2,1,1,3,CARREFOUR DES CASCADES,48.858468,2.258004
3856,201900053146,138 206 097,A01,2,2,0,2,8,18,1,,19,2,2019,17:00,1,75,75111,2,6,1,3,BOULEVARD DE MENILMONTANT,48.86286,2.387275
3857,201900053148,138 206 094,B01,2,1,0,2,3,1,5,,19,2,2019,19:25,5,75,75108,2,1,1,3,RUE DU FAUBOURG SAINT HONORE,48.87146,2.315208
3858,201900053149,138 206 093,A01,2,30,1,2,1,1,1,,19,2,2019,17:21,1,75,75108,2,2,1,6,AVENUE FRANKLIN D ROOSEVELT,48.873073,2.310024
3859,201900053150,138 206 091,A01,2,30,0,1,1,1,3,,18,2,2019,21:12,3,75,75108,2,2,1,6,BOULEVARD DES BATIGNOLLES,48.882737,2.324282
3860,201900053151,138 206 089,B01,1,32,0,2,1,17,1,,18,2,2019,11:50,1,75,75104,2,1,1,3,RUE DE RIVOLI,48.856783,2.354429
3861,201900053271,138 205 877,A01,2,32,0,2,7,12,1,,18,2,2019,17:25,1,75,75116,2,4,1,2,PORTE D AUTEUIL,48.846628,2.254607
3862,201900053273,138 205 874,B01,2,43,0,2,1,1,1,,18,2,2019,14:40,1,75,75112,2,1,1,3,AVENUE DE NOGENT,48.839932,2.45658
3863,201900053275,138 205 870,A01,2,32,14,0,3,13,1,,17,2,2019,21:55,5,75,75120,2,7,1,6,COURS DE VINCENNES,48.847177,2.411278
3864,201900053276,138 205 869,A01,2,30,12,0,2,14,1,,18,2,2019,14:25,1,75,75119,2,1,1,6,SOUTERRAIN PANTIN VILLETTE,48.892337,2.395502
3865,201900053278,138 205 867,Z01,2,30,0,1,1,1,0,,18,2,2019,12:05,1,75,75113,2,1,1,6,RUE DE PATAY,48.827413,2.371784
3866,201900053279,138 205 864,A01,1,50,0,2,0,19,3,,18,2,2019,09:05,1,75,75112,2,3,1,6,AVENUE DE SAINT MAURICE,48.827468,2.419394
3867,201900053280,138 205 862,B01,2,32,0,2,1,1,1,,18,2,2019,12:15,1,75,75110,2,1,1,3,BOULEVARD DE MAGENTA,48.87286,2.359124
3868,201900053280,138 205 863,A01,2,1,0,2,3,10,5,,18,2,2019,12:15,1,75,75110,2,1,1,3,BOULEVARD DE MAGENTA,48.87286,2.359124
3869,201900053328,138 205 774,B01,2,33,0,2,6,1,1,,6,1,2019,19:50,5,75,75115,2,3,1,3,RUE DE VAUGIRARD,48.834852,2.291708
3870,201900053330,138 205 770,A01,1,1,0,2,0,13,5,,6,1,2019,18:15,5,75,75104,2,1,8,1,BOULEVARD MORLAND,48.848758,2.36462
3871,201900053330,138 205 771,B01,2,50,0,2,0,1,3,,6,1,2019,18:15,5,75,75104,2,1,8,1,BOULEVARD MORLAND,48.848758,2.36462
3872,201900053379,138 205 683,A01,1,30,0,2,1,15,1,,24,9,2019,08:00,1,75,75113,2,3,2,6,AVENUE D ITALIE,48.8204289,2.3590657
3873,201900053381,138 205 679,A01,1,1,0,2,1,2,5,,24,9,2019,20:35,5,75,75111,2,2,1,6,RUE SAINT MAUR,48.865639,2.37736
3874,201900053382,138 205 674,A01,1,80,0,1,1,1,2,,24,9,2019,18:15,1,75,75111,2,1,3,6,RUE SEDAINE,48.8583441,2.3778232
3875,201900053383,138 205 671,Z01,2,1,0,1,1,1,5,,24,9,2019,08:40,1,75,75111,2,1,2,6,BOULEVARD VOLTAIRE,48.864591,2.368798
3876,201900053385,138 205 667,A01,2,30,0,2,7,1,1,,24,9,2019,18:55,1,75,75110,2,1,2,6,BOULEVARD DE MAGENTA,48.8770469,2.3553874
3877,201900053387,138 205 663,B01,1,30,0,2,4,2,1,,24,9,2019,18:10,1,75,75118,2,2,2,2,BOULEVARD DE CLICHY,48.8846951,2.3295093
3878,201900053393,138 205 654,B01,2,32,0,2,0,2,1,,24,9,2019,13:00,1,75,75107,2,4,2,3,BOULEVARD SAINT GERMAIN,48.8611803,2.3206059
3879,201900053396,138 205 651,A01,2,43,12,2,0,2,1,,22,9,2019,23:45,5,75,75104,2,1,1,6,BOULEVARD BEAUMARCHAIS,48.854385,2.368804
3880,201900053527,138 205 404,A01,1,32,0,0,7,1,1,,27,10,2019,08:50,1,75,75119,2,7,2,7,PLACE AUGUSTE BARON,48.900631,2.3870339
3881,201900053533,138 205 394,A01,2,30,0,0,0,14,1,,27,10,2019,05:40,5,75,75113,2,3,2,7,RUE GIFFARD,48.8379228,2.3732586
3882,201900053540,138 205 381,A01,2,1,0,2,3,18,5,,27,10,2019,15:30,1,75,75111,2,3,2,6,AVENUE PARMENTIER,48.859137,2.379496
3883,201900053541,138 205 375,A01,1,30,0,0,0,1,3,,27,10,2019,19:00,5,75,75110,2,1,1,7,RUE DU FAUBOURG DU TEMPLE,48.870963,2.373934
3884,201900053545,138 205 369,B01,1,50,0,2,1,5,3,,27,10,2019,07:00,4,75,75110,2,2,2,3,RUE DE DUNKERQUE,48.8808111,2.3511654
3885,201900053547,138 205 364,A01,1,32,0,2,2,12,1,,27,10,2019,01:00,5,75,75101,2,3,1,3,RUE DE RIVOLI,48.863194,2.3337868
3886,201900053551,138 205 359,A01,2,1,0,2,1,15,5,,27,10,2019,01:20,5,75,75104,2,3,1,3,QUAI DE L HOTEL DE VILLE,48.8553251,2.3527582
3887,201900053604,138 205 247,B01,1,33,0,2,1,3,1,,24,9,2019,07:20,2,75,75112,1,1,1,4,A4,48.8246576,2.46355
3888,201900053803,138 204 852,E01,2,32,0,2,8,3,1,,25,10,2019,11:20,1,75,75116,2,1,1,4,BD PERIPHEDIQUE EXTERIEUR,48.8572046,2.2585541
3889,201900053804,138 204 847,B01,1,32,0,2,8,1,1,,26,10,2019,20:35,5,75,75120,2,2,1,3,RUE BELGRAND,48.8647888,2.4013192
3890,201900053807,138 204 838,C01,1,33,0,2,7,18,1,,26,10,2019,17:40,1,75,75119,2,1,1,4,RUE D AUBERVILLIERS,48.89774,2.370738
3891,201900053808,138 204 836,A01,2,30,0,2,1,5,1,,26,10,2019,11:05,1,75,75118,2,4,1,3,BOULEVARD ORNANO,48.892338,2.349037
3892,201900053810,138 204 832,A01,1,1,0,2,8,1,5,,26,10,2019,16:20,1,75,75116,2,7,1,6,PLACE DU TROCADERO ET DU 11 NOVEMBRE,48.8625333,2.2868256
3893,201900053811,138 204 830,A01,1,33,0,2,4,1,1,,25,10,2019,20:00,5,75,75116,2,4,1,3,AVENUE DE LA PORTE D AUTEUIL,48.8479521,2.2565437
3894,201900053812,138 204 829,B01,1,43,0,2,1,17,1,,25,10,2019,18:32,5,75,75116,2,1,1,3,ROUTE DE LA PTE DAUPHINE A LA PTE DES SABLONS,48.873791,2.271872
3895,201900053816,138 204 823,B01,2,32,0,2,2,1,1,,26,10,2019,10:00,1,75,75112,2,1,1,3,AVENUE DU DOCTEUR ARNOLD NETTER,48.84607,2.406053
3896,201900053817,138 204 822,A01,1,32,14,0,1,1,1,,24,10,2019,23:15,5,75,75112,2,1,1,6,ROUTE DU PESAGE,48.8253023,2.4463221
3897,201900053818,138 204 821,B01,2,32,0,2,1,1,1,,26,10,2019,03:20,5,75,75111,2,7,1,3,BOULEVARD VOLTAIRE,48.8491037,2.3947079
3898,201900053820,138 204 816,B01,1,80,0,2,1,1,2,,26,10,2019,00:02,5,75,75111,2,2,1,3,BOULEVARD VOLTAIRE,48.8651857,2.3677469
3899,201900053821,138 204 815,B01,2,50,0,2,0,7,3,,26,10,2019,06:00,5,75,75103,2,3,1,3,BOULEVARD DU TEMPLE,48.8637224,2.3663688
3900,201900053822,138 204 813,A01,2,33,0,2,7,16,1,,26,10,2019,03:30,5,75,75102,2,4,1,6,BOULEVARD DES ITALIENS,48.8716733,2.3383124
3901,201900053858,138 204 739,A01,2,43,0,2,2,3,1,,13,7,2019,10:50,1,75,75114,2,1,1,3,BD PERIPHERIQUE EXTERIEUR,48.822847,2.312865
3902,201900053862,138 204 730,A01,1,32,0,2,1,2,1,,10,7,2019,14:25,1,75,75120,2,1,1,2,PORTE DES LILAS,48.873965,2.411229
3903,201900053863,138 204 726,A01,2,43,0,2,2,2,1,,9,7,2019,20:10,1,75,75113,2,1,1,2,PORTE D ITALIE,48.8167535,2.3652115
3904,201900053864,138 204 725,A01,1,30,8,0,2,1,3,,13,7,2019,02:20,5,75,75117,2,1,1,6,AVENUE DE VILLIERS,48.885292,2.294491
3905,201900053865,138 204 723,B01,1,50,0,2,1,5,3,,12,7,2019,14:08,1,75,75114,2,2,1,3,RUE GASSENDI,48.834976,2.326881
3906,201900053866,138 204 722,A01,2,1,1,0,1,16,5,,13,7,2019,01:05,5,75,75105,2,3,1,6,RUE SANTEUIL,48.84066,2.353977
3907,201900053867,138 204 721,A01,2,2,0,2,8,17,1,,11,7,2019,10:25,1,75,75113,2,1,1,3,BOULEVARD MASSENA,48.823153,2.374251
3908,201900053869,138 204 718,A01,2,32,0,1,1,17,1,,10,7,2019,08:35,1,75,75120,2,4,1,6,RUE DES PYRENEES,48.86346,2.399591
3909,201900053870,138 204 716,B01,2,32,0,2,7,1,1,,11,7,2019,19:55,1,75,75119,2,1,1,2,RUE ARMAND CARREL,48.882918,2.372744
3910,201900053871,138 204 714,A01,1,33,0,2,3,1,1,,11,7,2019,11:45,1,75,75119,2,7,1,3,PLACE AUGUSTE BARON,48.900968,2.388201
3911,201900053872,138 204 712,Z01,1,30,0,2,1,5,1,,10,7,2019,13:30,1,75,75119,2,1,1,6,RUE EDOUARD PAILLERON,48.880641,2.376897
3912,201900053872,138 204 713,A01,1,50,0,2,1,1,3,,10,7,2019,13:30,1,75,75119,2,1,1,6,RUE EDOUARD PAILLERON,48.880641,2.376897
3913,201900053873,138 204 711,B01,1,50,0,2,7,19,3,,11,7,2019,10:30,1,75,75118,2,3,1,3,RUE STEPHENSON,48.890359,2.355854
3914,201900053875,138 204 708,A01,1,30,0,0,7,1,1,,11,7,2019,06:45,2,75,75117,2,7,2,7,RUE CARDINET,48.8886,2.315664
3915,201900053877,138 204 706,B01,1,32,0,2,1,1,1,,11,7,2019,13:50,1,75,75116,2,3,1,3,ALLEE DU BORD DE L EAU,48.867456,2.233023
3916,201900053879,138 204 702,A01,1,33,0,2,1,2,1,,11,7,2019,11:05,1,75,75108,2,2,1,6,AVENUE MARCEAU,48.872487,2.296247
3917,201900053881,138 204 697,A01,1,33,0,2,2,1,1,,11,7,2019,08:30,1,75,75116,2,4,1,3,VOIE GEORGES POMPIDOU,48.841433,2.269157
3918,201900053881,138 204 698,B01,2,1,0,2,3,15,5,,11,7,2019,08:30,1,75,75116,2,4,1,3,VOIE GEORGES POMPIDOU,48.841433,2.269157
3919,201900053883,138 204 695,A01,1,33,0,1,1,1,1,,10,7,2019,15:30,1,75,75116,2,2,1,6,AVENUE VICTOR HUGO,48.871166,2.28886
3920,201900053885,138 204 692,A01,3,30,0,2,8,1,1,,13,7,2019,18:15,1,75,75115,2,1,1,6,SOUTERRAIN CITROEN CEVENNES,48.843796,2.274956
3921,201900053886,138 204 688,B01,2,32,0,2,7,17,1,,12,7,2019,08:30,1,75,75115,2,3,1,3,RUE CASTAGNARY,48.830688,2.306279
3922,201900053888,138 204 684,B01,1,33,0,2,1,1,1,,11,7,2019,11:55,1,75,75114,2,7,1,3,BOULEVARD JOURDAN,48.823243,2.325619
3923,201900053889,138 204 681,A01,2,33,0,2,1,1,1,,11,7,2019,00:01,5,75,75114,2,2,1,6,BOULEVARD ROMAIN ROLLAND,48.819799,2.325759
3924,201900053889,138 204 682,Z01,1,30,0,2,8,1,1,,11,7,2019,00:01,5,75,75114,2,2,1,6,BOULEVARD ROMAIN ROLLAND,48.819799,2.325759
3925,201900053891,138 204 678,A01,2,31,0,2,0,1,1,,11,7,2019,00:26,5,75,75114,2,7,1,6,AVENUE PAUL APPELL,48.822054,2.3254
3926,201900053893,138 204 673,B01,1,1,0,2,2,1,1,,13,7,2019,18:10,1,75,75113,2,1,1,6,AVENUE D IVRY,48.822267,2.367827
3927,201900053894,138 204 672,A01,1,32,12,0,7,13,1,,13,7,2019,01:50,5,75,75113,2,3,1,6,BOULEVARD AUGUSTE BLANQUI,48.829717,2.349568
3928,201900053896,138 204 669,B01,2,33,0,2,6,1,1,,13,7,2019,08:00,1,75,75111,2,7,1,3,PLACE DE LA BASTILLE,48.853249,2.370214
